_component,_id,_parentId,_selectable,attemptId,body,date,datetime,displayTitle,group,instruction,isCorrect,isIncorrect,isPartlyCorrect,scope,selected,selectedCorrect,selectedIncorrect,selectedPartlyCorrect,sessionId,title,titleId,userId
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,cquwn,"",2023-01-23T00:00:00.0000,2023-01-23T13:12:56.2790,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,09a08e0528908b92870217414569a27e01fc1906408553394487d030ff0114df,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),00bcf71488e7d82c0496c0e34c554a81b0991b04a5faf524c242847f5b1d8970
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,ojc3o,"",2023-01-23T00:00:00.0000,2023-01-23T13:59:18.0889,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,6db9d6ac438b42b4826280791c635c53fc334e6c41efd76924d69cddb14e83ed,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),e953400937ed43ec4c010f63af6464559e28bd0b2612622d3189e0c061b7f28a
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,ci3yq,"",2023-01-23T00:00:00.0000,2023-01-23T15:48:30.9440,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,e4d17cf90a53446d7a2bfff45349db290676073916f9a6a2e91ef426953702bf,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),e4d55512ecb4f6977c7197495bb2515ce0cd49f716216438c84d95e8e19f5baf
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,w2y1f,"",2023-01-23T00:00:00.0000,2023-01-23T16:03:04.1329,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,1b5f46cf89c31b9119131d57f2f20f2663f237071e44b2a2ab3fae37a9b67648,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),eb35379de61e848b0a5da3da84431434faaa44b7c1349851be9066f218395616
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,g2gpo,"",2023-01-23T00:00:00.0000,2023-01-23T16:04:15.6440,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,eabffafca1571de3ea069f5669a26761167c5a3c53816791b2619c9d10c768d6,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),5e2eb607c979a1507819583930dd10a22e81d8f17b2b667d7f846a52c02646a5
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,6slp2,"",2023-01-23T00:00:00.0000,2023-01-23T16:10:52.6310,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,bc0049860809e9a1df892c58f25658726d97a7b5e96bd2d657e7acff82885ba9,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),5e2eb607c979a1507819583930dd10a22e81d8f17b2b667d7f846a52c02646a5
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,x0gxz,"",2023-01-23T00:00:00.0000,2023-01-23T16:14:52.5490,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,fa2ee0e84f8f872941ca5f34b0681f7d37e061d805b48dc83c4336cef0c0f49f,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),80c21ea62e5c15e3d5f8e1cf9d8a7bd3b59ad4387cd96c9121fc18ffa563cfeb
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,sle87,"",2023-01-23T00:00:00.0000,2023-01-23T16:16:16.6129,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,60c8c978b1f6ab3c3118a5751b9e192e5e74b8a0a7c7b2aff962991118171782,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),1888168b03e3b24a71ae44a1f3440fa07576831710df37a6b89b89945eb1fd89
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,wqmq9,"",2023-01-23T00:00:00.0000,2023-01-23T16:21:52.1340,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,bd76155df610a76757f689202e18080bb652a8aa8d84935340fc3381987acc92,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),708d763e492a40d2af9807752562e9666fd0ef0fcd324a5ee48409c08a52ccc9
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,8o0vx,"",2023-01-23T00:00:00.0000,2023-01-23T16:25:09.8169,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,7c62a4e969d483623767619cb96ab59355714d5a7f59a53082fcdd7156a53e0e,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),55092dcbdef353564631b8f6adb918a2ca4b5a35fbefbf0dd7a906a2d5ea644f
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,c6qm2,"",2023-01-23T00:00:00.0000,2023-01-23T19:11:47.8800,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,3e6262315f153255e304646e9159bb87c5c13ed35d4bd609738c1b71f848bed4,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),6fddd568a7a23843713d6ed529ef99d9995d703148a5174c663d8776acae90e5
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,g532a,"",2023-01-23T00:00:00.0000,2023-01-23T21:25:30.4619,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,34afc1a0b5002c57528fbcb59b50ccced814eca6258bfe6072d77390e7aeeda5,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),94a0d925f7873289a4e99d030c5dfd9e86e134f82960aa12123625a0cf55871f
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,67rpw,"",2023-01-24T00:00:00.0000,2023-01-24T10:17:07.7699,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,6b0b3653010436d84ed975445eea41534730159b54fe2da545a7384417e0f171,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),64f4fd7efe70c6e7187bb44f3c628cff723344f4d96219d1ad72244b60d3d61e
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,nu2j2,"",2023-01-24T00:00:00.0000,2023-01-24T11:02:24.1150,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,e46cbe29f7610b31f497ffc0abe23b37c278ddbc293874c1b8e8ba65f12bf287,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),bd1fb5460fe978ac97938f029be40b853e79998eefdfaaa8631fd3caabb0812b
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,0t2nf,"",2023-01-24T00:00:00.0000,2023-01-24T12:02:55.7620,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,adcfb512a310f4efcdf153a44b9521b10802ccb6c95a1cd7d17390f87c3a0d0b,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),0ca08c21e853c719826f026d0655ada5b2f1cb7c96623ec75516fd0af4c17da1
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,si0us,"",2023-01-24T00:00:00.0000,2023-01-24T16:14:57.3169,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,c96a935b8a0a33510de6d89fef610652751e087705008830ec73dd597fb23238,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),f819ef37f799e75d9e32d8c194df6c97e7d4099f57bff74f9cd41f7723d4242a
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,80vqi,"",2023-01-24T00:00:00.0000,2023-01-24T17:13:54.2599,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,9786c6e01e60ae13f9098f63a211a1134fe2ccbf0dca0a43d1995e4c091e745a,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),adecfaaa9f06944de6d303057a946282273b5d7acd93ba6a4c356dc7da7abd93
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,cj7m8,"",2023-01-24T00:00:00.0000,2023-01-24T20:15:32.1310,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,6855951bd1ac44cacb8d65ea5ed3148878942dddf03385df7f34700bfb0aeb1b,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),219b92b619072de32207cf08776c85f2f57aaf6bfa90d3d6d65cd554685debb9
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,bbot4,"",2023-01-25T00:00:00.0000,2023-01-25T16:41:01.6180,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,89e0ee30d58c10015ad3e22c62af4c51fd2502106fbb7250772547875dc8a255,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,e9bnt,"",2023-01-25T00:00:00.0000,2023-01-25T17:52:30.6300,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,64cea74ec5544aa0e2b1e298bf3862f6d983a3b2fecaf224f35e63b0eb7bc42b,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),7b7610778cd821d3626f47f514808069660366285052c1e941a441715645d54b
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,0ejtp,"",2023-01-26T00:00:00.0000,2023-01-26T11:41:27.6589,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,89f75315da38861f367b2317d58eb1c831de5a3ad20ca7554e4d1590efbe4250,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,w9kbr,"",2023-08-03T00:00:00.0000,2023-08-03T09:23:14.1170,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,358c8292c623a005fe8d3411fd6e56dbbf3addcf5bcced784c9187bd59556c18,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
mcq,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7808,1,o6xgi,"",2023-12-01T00:00:00.0000,2023-12-01T12:25:37.0030,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,4c3a7e36420a3c92c0d507120783936c0000514617078d5f667df32a6c04f4a8,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Off Family Care Insect Repellent Unscented belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7820),8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,g6iej,"",2023-01-17T00:00:00.0000,2023-01-17T22:54:37.5090,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,wcjje,"",2023-01-18T00:00:00.0000,2023-01-18T09:36:27.4389,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,1e1yg,"",2023-01-18T00:00:00.0000,2023-01-18T12:30:01.3180,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,4sihh,"",2023-01-19T00:00:00.0000,2023-01-19T13:32:24.2660,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,b6390e6cf8f8255e101a93f33d809788355478d374d2566871f40a2f95f3d935,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,qz844,"",2023-01-19T00:00:00.0000,2023-01-19T14:31:40.8369,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,6c5103613b6a75531e47958ddcd7b9608ae3fbec3db9213e7b3a105f659f88dd,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,sag76,"",2023-01-20T00:00:00.0000,2023-01-20T12:05:07.0769,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,048ed2fcefaa019ade934f76796fef0327ff6133437055e71ddfafa46be6212e,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,6xnxd,"",2023-01-20T00:00:00.0000,2023-01-20T12:35:02.6099,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,ba468366db6ecc80e515a290e5b99b96a141b0682e10ac62bc406909413a5498,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,8uzv3,"",2023-01-20T00:00:00.0000,2023-01-20T15:02:19.3940,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,f786cd5ea2c65ee6971630bbff49e3a8ee5a34447d65ec77b655bf21d51793cf,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),dced06dad0d3fd46f5b4f2fe573f54817587f99348a906537b3f5ba5bb4364a0
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,uay2o,"",2023-01-20T00:00:00.0000,2023-01-20T15:10:09.4839,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,67f7e0b47b38949e5d844d3bfaf7ceff9f53e3d6a4548b3aacab81a7075cbd56,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),a931ee378af64d2c6b99181d2ff408c9747472db83949f9b693f02bbc4b6ec7f
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,c4v74,"",2023-01-20T00:00:00.0000,2023-01-20T16:59:07.1319,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,f3ad428285a579f74ce91596a47136d8d33d8af391ad3ee2115dce752d902aed,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),4053306ded045b92debcaad7c35c6392874128c7b765e22ebad19eef2a38e01b
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,k8lbj,"",2023-01-20T00:00:00.0000,2023-01-20T19:07:58.5940,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,acc3284fb8f310cdb3052d0cd34804564dd441ef724718b792d09aa3f8abae15,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),5db32a01142bc6eb74afa89ee276b232204f0184c8293216a5cf9ae6adf48649
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,2xjiw,"",2023-01-20T00:00:00.0000,2023-01-20T19:13:13.2660,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,caa8208eff77369688b2e605a5ea6b99dcd29ed892c46dae4998fc927db0a44d,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,52nzy,"",2023-01-20T00:00:00.0000,2023-01-20T19:42:24.9240,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,3fbc554c78846b790c6a0fb9f9615e48ce72040299697e734b0617830e116552,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),d25e07827f3feda516cbc7b1b36d34a4061f357395576fc85b1526076bcd18fb
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,mpzl3,"",2023-01-20T00:00:00.0000,2023-01-20T20:35:10.9530,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,57e2d0b16422ef9aea031e49b55e8c9b834bf7227314eb4cab0b1c73c929f1a4,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),622e96f94a327fd5e6bbc6923009ca2ca503ccec99cfc0b4ffceb693a38fc1c7
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,96cty,"",2023-01-20T00:00:00.0000,2023-01-20T22:55:47.1329,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,FALSE,TRUE,FALSE,sj_family_products_dangerous_goods,1,0,1,0,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,cnnsn,"",2023-01-22T00:00:00.0000,2023-01-22T11:51:50.2699,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
mcq,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7809,1,b7hsu,"",2023-01-23T00:00:00.0000,2023-01-23T08:55:45.9110,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,"",,TRUE,FALSE,FALSE,sj_family_products_dangerous_goods,1,1,0,0,e23b1874b6756881919502402d87b32638c16efcbf46c004ed64ff36c2427424,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping?,Which class does Pledge Aerosol belong to and does it have to go through the HMSC for review prior to shipping? (63171bdcd77eec3905ae7824),340ccf5ab3bb1e46cdc627deafcf12897df606a4b5567e18e63bcdb3307d0aec
